datetime,irradience,irradience_top,power,sun_elevation,sun_azimuth
2022-01-05 13:30:00+00:00,78.08,326.64,15649.0,0.2290717727695635,3.5819703024927025
2022-01-05 13:45:00+00:00,64.77,304.95,25162.0,0.21028458165498606,3.640806299245229
2022-01-05 14:00:00+00:00,57.33,281.97,29632.0,0.18936967853521786,3.6986394242676712
2022-01-05 14:15:00+00:00,43.68,241.41,55301.0,0.16643368843031173,3.7554314051900985
2022-01-05 14:30:00+00:00,34.26,210.32,42152.0,0.1415869492716852,3.8111645496284945
2022-01-05 14:45:00+00:00,25.92,178.32,35251.0,0.1149418658633939,3.8658405578814645
2022-01-06 08:45:00+00:00,6.82,116.07,12012.0,0.12244655807329323,2.4287982954878515
2022-01-06 09:00:00+00:00,9.08,185.92,35745.0,0.14875963672073664,2.483735324162358
2022-01-06 09:15:00+00:00,15.33,232.77,39126.0,0.17324971339155482,2.539737091347739
2022-01-06 09:30:00+00:00,22.26,261.35,63800.0,0.19580436197498977,2.5968014716209598
2022-01-06 09:45:00+00:00,39.59,287.43,77605.0,0.21631352860211264,2.654906584347219
2022-01-06 10:00:00+00:00,66.03,311.33,77278.0,0.23467123753278854,2.7140096919106353
2022-01-06 10:15:00+00:00,175.43,342.43,107100.0,0.25077746845737686,2.7740465568363613
2022-01-06 10:30:00+00:00,196.29,359.69,38066.0,0.2645401560106954,2.834931436139094
2022-01-06 10:45:00+00:00,210.99,374.48,32483.0,0.275877235565134,2.896557872222511
2022-01-06 11:00:00+00:00,220.31,387.1,55360.0,0.28471862528244973,2.9588003234335747
2022-01-06 11:15:00+00:00,202.82,400.32,103182.0,0.29100804590262486,3.021516687972647
2022-01-06 11:30:00+00:00,187.79,405.1,160353.0,0.29470457021571334,3.0845517015363617
2022-01-06 11:45:00+00:00,179.69,407.58,122800.0,0.2957837948131563,3.1477410321878634
2022-01-06 12:00:00+00:00,177.65,408.06,44573.0,0.2942385598761835,3.210915895849811
2022-01-06 12:15:00+00:00,106.31,402.51,33039.0,0.29007916373983733,3.2739079595752445
2022-01-06 12:30:00+00:00,94.91,394.47,14611.0,0.28333305589128976,3.336554193267949
2022-01-06 12:45:00+00:00,87.8,384.48,10496.0,0.2740440335729523,3.3987014101054696
2022-01-06 13:00:00+00:00,84.45,372.78,12844.0,0.2622709935623526,3.4602102704957947
2022-01-06 13:15:00+00:00,104.7,348.83,27720.0,0.2480863292860539,3.520958510240936
2022-01-06 13:30:00+00:00,92.17,328.53,19475.0,0.23157407573141775,3.5808433066464733
2022-01-06 13:45:00+00:00,69.37,306.75,23454.0,0.21282790354600817,3.6397827753116516
2022-01-06 14:00:00+00:00,37.59,283.67,39992.0,0.19194907998885127,3.6977165909667553
2022-01-06 14:15:00+00:00,23.73,242.96,63557.0,0.16904448761506907,3.7546058584360336
2022-01-06 14:30:00+00:00,18.23,211.78,25425.0,0.14422476694357672,3.8104323955913806
2022-01-06 14:45:00+00:00,15.83,179.69,8988.0,0.11760265676726266,3.8651975400740324
2022-01-07 08:45:00+00:00,6.68,119.8,8694.0,0.123599165660967,2.4262317108979907
2022-01-07 09:00:00+00:00,13.74,189.58,12171.0,0.14999557199105196,2.4811983250848573
2022-01-07 09:15:00+00:00,20.15,236.37,10128.0,0.1745715259207614,2.537233800319563
